id,plate,origin,destiny,departure,arriving,status,departure gate,take off track,arriving gate,landing track,pilot,copilot, attendants
VO471,JA208,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180820_0730_America/Mexico_City,180820_0930_America/Mexico_City,boarded,E16,2,E12,2,US9848,IT5846,US6422;ME3514;SW2005
NH439,N256,Tokio - JAPAN,Ciudad de Mexico - MEXICO,180805_2012_Asia/Tokyo,180806_0153_America/Mexico_City,waiting,D25,1,D10,1,UK1994,US9306,ME8646;US5649;US7264;ME1933;SP1127
OS263,XA255,Ciudad de Mexico - MEXICO,Sidney - AUSTRALIA,180809_0638_America/Mexico_City,180810_2315_Australia/Sydney,waiting,A28,2,B15,1,US6684,SW9892,ME2232;GR6764;ME8984;ME5539;US7001
NH225,HB423,Tokio - JAPAN,Ciudad de Mexico - MEXICO,180802_0130_Asia/Tokyo,180802_0711_America/Mexico_City,landed,C23,1,A2,3,US3480,Me7540,SW7225;US8453;US7264;IR9058;ME3286;ME4054
IN191,XA283,Ciudad de Mexico - MEXICO,Vallarta - MEXICO,180816_0641_America/Mexico_City,180816_0841_America/Mexico_City,waiting,C10,1,E9,2,ME8013,ME5437,ME1938;IT8473;ME1504;ME7364;US5653;CR5549
UA476,D247,Ciudad de Mexico - MEXICO,Washington - USA,180806_0846_America/Mexico_City,180806_1623_America/New_York,landing,B5,3,E16,3,JA3828,GR5167,ME6815;US7202;US4894;ME7633;ME4821
AC196,G110,Toronto - CANADA,Ciudad de Mexico - MEXICO,180812_1455_America/Toronto,180812_2313_America/Mexico_City,landing,A21,1,E9,2,ME8087,CH1460,SP6470;ME2681;IT4625
AE316,N372,Los Cabos - MEXICO,Ciudad de Mexico - MEXICO,180808_1341_America/Mexico_City,180808_1541_America/Mexico_City,waiting,D27,2,D19,3,ME9436,GR8332,SW4439;CH1431;US1399;US6333;FR7937
AI192,VT120,Calcuta - INDIA,Ciudad de Mexico - MEXICO,180819_1640_Asia/Kolkata,180819_2147_America/Mexico_City,waiting,E15,1,E9,3,US7361,ME3512,ME4846;US1108;ME2273
AZ390,XA225,Ciudad de Mexico - MEXICO,Roma - ITALY,180813_0834_America/Mexico_City,180814_0611_Europe/Rome,in transit,E7,1,B11,2,JA8623,ME8362,ME8469;ME2754;US8274;ME8139;JA7874
UA385,XA225,Ciudad de Mexico - MEXICO,Washington - USA,180819_2341_America/Mexico_City,180820_0718_America/New_York,landed,C4,3,B23,1,US4502,ME3512,ME5071;ME7633;ME6038;ME2659
AM489,EC100,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180823_0709_America/Mexico_City,180823_0909_America/Mexico_City,landed,D29,3,D12,3,ME4500,US1276,US3098;ME3637;SW7225;SW2429
NH132,VH260,Tokio - JAPAN,Ciudad de Mexico - MEXICO,180814_0051_Asia/Tokyo,180814_0632_America/Mexico_City,landing,C3,2,A17,3,ME2796,JA7771,ME2681;US8779;GR8036
AC112,HB234,Toronto - CANADA,Ciudad de Mexico - MEXICO,180828_1238_America/Toronto,180828_2056_America/Mexico_City,waiting,A1,1,C26,2,ME4965,FR1589,JA5508;US2523;US2670;CH2791;Me6986
AC116,HB471,Toronto - CANADA,Ciudad de Mexico - MEXICO,180802_0507_America/Toronto,180802_1325_America/Mexico_City,boarded,C18,3,E11,1,SP2582,US3294,ME9164;US1477;US8738;ME9800;UK4405;SW7225;US6727
BA229,EC417,Londres - UK,Ciudad de Mexico - MEXICO,180813_1056_Europe/London,180813_1757_America/Mexico_City,waiting,C7,2,B13,3,ME8190,SP3573,US8368;ME7744;ME9173;ME1119;ME5425
AF477,N177,Ciudad de Mexico - MEXICO,Paris - FRANCE,180822_1707_America/Mexico_City,180823_1444_Europe/Paris,boarded,C17,2,D5,1,US4986,ME9011,Me3262;SP6470;ME7633;ME2824;IN5981;ME9800
MA300,G290,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180806_1645_America/Mexico_City,180806_1845_America/Mexico_City,boarded,C26,2,A27,2,ME2660,ME4625,ME3241;US7224;CH8793;US4791;US1915
LH476,XA349,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180817_1355_America/Mexico_City,180818_1232_Europe/Berlin,in transit,C11,2,C2,2,UK4470,US2889,US4635;ME1664;ME6803;ME1800
AC164,CF-443,Ciudad de Mexico - MEXICO,Toronto - CANADA,180814_1231_America/Mexico_City,180814_2308_America/Toronto,boarded,D24,2,C7,2,CH6437,ME6061,JA8523;ME2693;ME3286
LH199,XA442,Ciudad de Mexico - MEXICO,Berlin - GERMANY,180827_1703_America/Mexico_City,180828_1540_Europe/Berlin,boarding,D25,2,C15,3,UK7935,US5459,UK1420;IN5981;ME2232
VI373,CF-206,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180806_1747_America/Mexico_City,180806_1947_America/Mexico_City,in transit,B1,2,B22,3,ME5470,ME2460,ME7541;ME5425;ME8824;CH8612;US9912;ME9873
DL230,XA363,Ciudad de Mexico - MEXICO,San Francisco - USA,180805_0149_America/Mexico_City,180805_0926_America/New_York,in transit,A22,3,B22,3,ME6091,ME6821,SW4439;JA6281;CH8612;CH4282
AI138,N498,Calcuta - INDIA,Ciudad de Mexico - MEXICO,180827_0645_Asia/Kolkata,180827_1152_America/Mexico_City,landing,C10,3,B12,1,US9699,ME7075,ME7744;SW6593;US3000
LH214,XA140,Ciudad de Mexico - MEXICO,Berlin - GERMANY,180820_0556_America/Mexico_City,180821_0433_Europe/Berlin,landed,A11,3,A27,1,ME9851,UK6048,ME4102;ME4567;US3130;ME1045;ME3045
VO439,N363,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180809_0940_America/Mexico_City,180809_1140_America/Mexico_City,boarded,D18,1,B4,3,US9102,CH1744,ME2693;US8779;IT5622;IR9986;US5462;ME6704;JA4141
IN151,XA187,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180822_1631_America/Mexico_City,180822_1831_America/Mexico_City,landed,A5,2,A6,1,ME4604,ME5095,ME4035;UK2791;ME9849
VI400,N206,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180813_0106_America/Mexico_City,180813_0306_America/Mexico_City,landed,A23,3,C25,1,US8827,ME3630,ME3854;ME8292;JA9395;CH1431;ME7012;ME7638;JA8826
IN100,I359,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180818_1124_America/Mexico_City,180818_1324_America/Mexico_City,waiting,B8,3,A16,2,GR8332,GR3724,ME5580;IN3272;US4635;ME1062;ME7313;ME9800
VO446,XA118,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180814_2304_America/Mexico_City,180815_0104_America/Mexico_City,landing,D10,2,C7,1,US4705,JA2936,US2944;ME3286;ME5293;CH1431;FR2375
VO458,D244,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180821_0344_America/Mexico_City,180821_0544_America/Mexico_City,landing,E27,1,D26,3,US4202,ME8683,IR9058;ME6222;US3241;ME8238;UK1423
LH383,G375,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180806_0543_Europe/Berlin,180806_1350_America/Mexico_City,waiting,A1,2,B21,2,IT5846,CH8543,ME5774;ME7638;US5653;ME6803;UK5825;GR8686;JA6416
MA348,VT344,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180820_1142_America/Mexico_City,180820_1342_America/Mexico_City,waiting,A18,2,D5,3,ME5277,US8332,ME9173;ME9159;GR6764;US3923;ME2659;IN1759
LX212,XA470,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180814_0734_Europe/Zurich,180814_1600_America/Mexico_City,waiting,D14,1,D10,3,ME6904,IN8851,ME9318;ME3492;ME1119;SW4439
AA223,EC198,Ciudad de Mexico - MEXICO,Nueva York - USA,180814_1355_America/Mexico_City,180814_2132_America/New_York,landing,A23,3,C15,1,US9699,ME6940,JA3160;ME3785;GR8941
VO306,D204,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180817_1241_America/Mexico_City,180817_1441_America/Mexico_City,waiting,D7,3,E19,1,JA9633,US1980,ME9318;ME9779;ME2141;ME1055;JA4141
VO478,D475,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180814_1704_America/Mexico_City,180814_1904_America/Mexico_City,landed,A13,3,E29,3,ME8087,JA2884,UK2791;ME6815;US2589;CH7834
IN398,JA120,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180812_1045_America/Mexico_City,180812_1245_America/Mexico_City,in transit,C12,1,E18,1,ME9940,US6606,CH4164;SW3630;ME8646;US2714;ME5406;US8035
NH136,CF-309,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180823_0349_America/Mexico_City,180824_1526_Asia/Tokyo,landed,B4,3,B4,3,Me7540,US4502,JA1526;ME9779;ME3061;ME4487;US8453;ME3698;SW9237
BA127,XA447,Ciudad de Mexico - MEXICO,Londres - UK,180812_1528_America/Mexico_City,180813_1105_Europe/London,waiting,A4,3,A6,1,ME4927,JA9132,CH2320;JA1247;ME4074;US9912;ME7379
OS130,F227,Ciudad de Mexico - MEXICO,Sidney - AUSTRALIA,180819_1854_America/Mexico_City,180821_1131_Australia/Sydney,boarded,C16,1,D4,3,ME8214,ME9525,ME7541;ME7587;ME1933
UA286,XA294,Ciudad de Mexico - MEXICO,Dallas - USA,180822_1754_America/Mexico_City,180823_0131_America/New_York,waiting,C25,1,E5,3,IT1815,ME4545,US2945;ME1664;ME4683;UK1423
IN284,EC458,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180803_0806_America/Mexico_City,180803_1006_America/Mexico_City,in transit,E8,2,C22,1,FR2355,CH3533,GR6764;ME6320;US7001;ME4821;SP4359
VO371,N168,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180802_1318_America/Mexico_City,180802_1518_America/Mexico_City,in transit,D14,3,E3,2,JA6744,Me1237,ME7721;CH8612;ME5293;SP4359;IT1708;GR4037
AC402,JA234,Toronto - CANADA,Ciudad de Mexico - MEXICO,180802_1313_America/Toronto,180802_2131_America/Mexico_City,in transit,E27,2,D8,1,GR3927,US5459,ME3874;ME6902;ME3003;ME9511;UK5344;ME7744;ME5792
AC128,CF-443,Ciudad de Mexico - MEXICO,Toronto - CANADA,180824_1749_America/Mexico_City,180825_0426_America/Toronto,boarded,B24,3,E24,3,Me1508,IT1425,ME8581;ME3891;ME9729;US2245
VO259,JA201,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180816_1231_America/Mexico_City,180816_1431_America/Mexico_City,landing,A28,2,E15,1,ME8533,IN6225,ME3045;ME3637;US7432
AC279,XA283,Ciudad de Mexico - MEXICO,Quebec - CANADA,180806_2308_America/Mexico_City,180807_0945_America/Toronto,landed,A4,1,D21,2,IT1815,JA4606,ME1148;ME7108;ME1018;US2618;ME3351;SW1598;GR4580
AF130,D475,Ciudad de Mexico - MEXICO,Paris - FRANCE,180801_1337_America/Mexico_City,180802_1114_Europe/Paris,landed,D6,3,B16,3,SW1481,ME3666,ME3854;ME5245;UK2888;GR4560;ME2273
LH161,HB456,Munich - GERMANY,Ciudad de Mexico - MEXICO,180817_1651_Europe/Berlin,180818_0058_America/Mexico_City,landing,E21,3,C29,2,ME9436,US9306,ME9656;SW5293;IR9986;US1214
UA490,CF-305,Washington - USA,Ciudad de Mexico - MEXICO,180819_1128_America/New_York,180819_1624_America/Mexico_City,landed,D3,3,B26,2,ME7860,GR3724,US9844;ME4613;ME1938;IT4031;SW5563
AM457,XA167,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180828_1940_America/Mexico_City,180828_2140_America/Mexico_City,landing,D17,3,C6,1,SP7730,CH6821,ME3637;GR3572;ME9159
NH214,XA194,Tokio - JAPAN,Ciudad de Mexico - MEXICO,180805_0408_Asia/Tokyo,180805_0949_America/Mexico_City,boarding,B2,2,A7,1,SP6320,ME5837,GR8941;SW5158;JA4141;UK3139
IB173,G230,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180828_1201_Europe/Madrid,180828_1916_America/Mexico_City,in transit,E19,1,A10,2,IT6393,CH3284,UK6967;US9082;IT7682;JA6281;ME1321;ME3241;CH4282
IB110,EC457,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180826_1210_Europe/Madrid,180826_1925_America/Mexico_City,landed,D14,1,C20,3,ME4270,US5459,FR7937;US3285;US2508;US8812
IN255,CF-468,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180810_1457_America/Mexico_City,180810_1657_America/Mexico_City,in transit,B1,3,A22,1,ME9807,US8707,US7899;GR3117;JA3160;JA9395
VO477,XA469,La Paz - MEXICO,Ciudad de Mexico - MEXICO,180814_2007_America/Mexico_City,180814_2207_America/Mexico_City,landing,E18,1,C25,2,ME1503,ME6123,SW3729;ME1321;US6497;ME8668
MA285,N182,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180809_1623_America/Mexico_City,180809_1823_America/Mexico_City,boarded,D28,3,D19,2,SP2560,SP2183,ME6902;ME6655;ME3045;IT2263;ME5580;US6238;JA9807
LX238,N179,Ciudad de Mexico - MEXICO,Zurich - SWITZERLAND,180813_1305_America/Mexico_City,180814_1142_Europe/Zurich,waiting,A18,3,A17,2,ME8676,ME4743,US7362;ME8423;ME8461;CH4282
BA300,HB471,Ciudad de Mexico - MEXICO,Manchester - UK,180817_1531_America/Mexico_City,180818_1108_Europe/London,boarded,E28,3,B7,1,US8981,US5020,ME1148;FR9404;ME1800;US8035
AC109,XA304,Ciudad de Mexico - MEXICO,Quebec - CANADA,180804_1010_America/Mexico_City,180804_2047_America/Toronto,landing,B4,3,C15,1,ME5287,UK2023,ME8581;GR3572;ME4821;GR9342;ME9164
LX297,XA357,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180804_2007_America/Mexico_City,180805_1844_Europe/Zurich,waiting,B14,3,E8,2,ME4790,IT6393,ME6038;ME8192;JA8826;IN5981;ME7580
NH417,XA313,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180826_0058_America/Mexico_City,180827_1235_Asia/Tokyo,waiting,E14,1,A13,1,US2880,US2400,Me6986;US6694;ME3031;UK2888
VO426,I485,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180814_2254_America/Mexico_City,180815_0054_America/Mexico_City,in transit,D4,2,D24,1,SP3573,ME4500,ME1202;GR2431;SW4439
MA218,XA303,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180816_1908_America/Mexico_City,180816_2108_America/Mexico_City,in transit,B20,3,E24,3,ME8465,ME3588,ME8938;US2773;GR3117;CH2636
VO462,XA481,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180819_0024_America/Mexico_City,180819_0224_America/Mexico_City,landed,D11,3,B17,1,ME5172,UK9702,ME5824;IR3929;IR9750;GR8686;ME1148;ME3514;ME1438
LH363,XA107,Munich - GERMANY,Ciudad de Mexico - MEXICO,180809_2223_Europe/Berlin,180810_0630_America/Mexico_City,landed,B7,1,E18,3,US9306,US5111,US5462;ME5494;ME4615;CH8612
VO293,HB479,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180812_2025_America/Mexico_City,180812_2225_America/Mexico_City,waiting,A17,1,B21,3,GR3724,ME1365,IR5966;US1399;US9259
VO382,JA201,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180809_1553_America/Mexico_City,180809_1753_America/Mexico_City,boarded,A22,2,C24,2,ME9940,ME9833,ME2285;ME8668;CH8092;US2551
LH137,XA330,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180813_2233_Europe/Berlin,180814_0640_America/Mexico_City,landing,B17,3,A5,3,JA4606,ME6860,ME8292;ME9164;FR6943
LH277,I484,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180814_1446_Europe/Berlin,180814_2253_America/Mexico_City,waiting,D25,2,A18,3,US3477,ME9776,IR1006;ME7744;SW3729
LX490,N405,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180806_2224_America/Mexico_City,180807_2101_Europe/Zurich,landed,A20,2,B27,3,US5020,IN8851,GR6764;ME8500;US2523;JA9807;ME1148;ME8862
AC315,XA240,Ciudad de Mexico - MEXICO,Ontario - CANADA,180808_1958_America/Mexico_City,180809_0635_America/Toronto,boarded,C19,2,B23,2,US1144,ME5736,US2773;ME5818;US4894;US6497;ME8984;IT8853;IT4057
BA340,N405,Manchester - UK,Ciudad de Mexico - MEXICO,180827_1721_Europe/London,180828_0022_America/Mexico_City,in transit,E4,2,C10,1,ME5437,ME5470,IT4057;ME5133;US2589;GR8036;ME4297;FR6943;ME2537
IN219,VH117,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180824_2123_America/Mexico_City,180824_2323_America/Mexico_City,landing,D7,3,D4,1,JA4126,IN9349,Me6629;ME5405;US6422;IT6799;IN3272;JA9697
BA453,JA173,Manchester - UK,Ciudad de Mexico - MEXICO,180824_1105_Europe/London,180824_1806_America/Mexico_City,landing,B28,1,C20,1,ME5837,US2116,SP8968;US2944;ME6320;IT9890;ME6359;US8035
IB231,N138,Ciudad de Mexico - MEXICO,Barcelona - SPAIN,180803_2249_America/Mexico_City,180804_1926_Europe/Madrid,landing,A24,1,C10,1,ME6091,FR3507,US7899;US2670;ME1447;ME7744;US5566;ME5974;ME2348
AI450,F202,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180820_1631_America/Mexico_City,180821_2038_Asia/Kolkata,in transit,E13,1,B8,3,US9239,SW1478,ME7334;ME8287;US7670;ME8184;US3098
IN104,XA178,Ciudad de Mexico - MEXICO,Tijuana - MEXICO,180825_1344_America/Mexico_City,180825_1544_America/Mexico_City,landed,C24,1,D2,3,US7728,US9848,US9498;ME7541;SW3572;ME4487
LH327,XA410,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180826_0541_Europe/Berlin,180826_1348_America/Mexico_City,waiting,D1,1,E21,2,ME5172,UK1994,CH5147;US3171;FR2375;ME3061;JA1526;Me2713
MA368,N179,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180806_2235_America/Mexico_City,180807_0035_America/Mexico_City,landing,A24,1,D28,3,ME2503,US2628,US5915;US1108;US4229;JA7874;FR7918;ME1062
IN111,XA330,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180810_1306_America/Mexico_City,180810_1506_America/Mexico_City,boarding,B10,1,A22,3,SP9476,ME9807,SP2678;ME7721;ME7416;SW3630
IB422,XA372,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180812_2109_Europe/Madrid,180813_0424_America/Mexico_City,landing,E20,2,C14,3,SP2560,ME6184,FR1889;US7231;ME8469;ME5133;CH8612
BA367,VT293,Manchester - UK,Ciudad de Mexico - MEXICO,180809_2150_Europe/London,180810_0451_America/Mexico_City,in transit,A6,2,C2,2,Me1237,US9614,US1915;US6694;ME9538
IN388,N206,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180810_0036_America/Mexico_City,180810_0236_America/Mexico_City,landed,A17,1,C13,1,ME4743,JA9633,ME3061;US8035;FR2118;ME7416;CH8793
AZ382,N168,Ciudad de Mexico - MEXICO,Roma - ITALY,180817_0933_America/Mexico_City,180818_0710_Europe/Rome,boarding,E19,1,C2,1,Me7540,ME1683,ME3698;ME7721;ME8423
AC300,CF-375,Ontario - CANADA,Ciudad de Mexico - MEXICO,180814_0657_America/Toronto,180814_1515_America/Mexico_City,in transit,A21,1,C23,2,JA7771,JA6660,ME5245;ME7567;ME5405
UA136,D117,Washington - USA,Ciudad de Mexico - MEXICO,180817_0355_America/New_York,180817_0851_America/Mexico_City,in transit,E19,2,A9,1,Me1508,ME6255,ME8500;ME9543;US4229;CH9478;US6422;ME7379;ME4261
AC498,HB479,Ontario - CANADA,Ciudad de Mexico - MEXICO,180822_1340_America/Toronto,180822_2158_America/Mexico_City,waiting,E26,1,E4,2,ME7850,GR4856,US6238;ME4993;ME6833;SW5158;ME2295;IR6209
AA198,XA115,Nueva York - USA,Ciudad de Mexico - MEXICO,180824_1158_America/New_York,180824_1654_America/Mexico_City,in transit,C28,3,E23,1,ME6983,SW5211,ME5499;SP6470;IT8473;US1214
VO381,N341,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180825_0134_America/Mexico_City,180825_0334_America/Mexico_City,boarding,B3,2,D23,3,IT3783,US2400,ME6359;IR3929;ME6595;ME7721;UK5639
DL494,HB168,San Francisco - USA,Ciudad de Mexico - MEXICO,180806_1416_America/New_York,180806_1912_America/Mexico_City,boarded,A24,1,B5,1,ME4013,Me7540,SW3572;ME6359;US1399;US1156;US8782
VO456,XA308,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180809_0410_America/Mexico_City,180809_0610_America/Mexico_City,in transit,A10,1,C10,2,UK6048,US6603,IR9986;CO3491;US7362;ME7721
AC262,XA427,Toronto - CANADA,Ciudad de Mexico - MEXICO,180801_0410_America/Toronto,180801_1228_America/Mexico_City,boarded,D10,3,A5,1,UK7935,CH5614,CH8297;US7716;ME7416;ME6421
AE417,G438,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180825_0114_America/Mexico_City,180825_0314_America/Mexico_City,landed,B29,3,A1,3,ME5620,SP7562,US6497;ME3926;IR6209
NH391,N206,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180818_0035_America/Mexico_City,180819_1212_Asia/Tokyo,boarded,A16,1,D11,2,ME1113,ME3745,ME8469;CH8793;ME6421;ME4567;UK4136;ME5245;ME7800
BA448,XA201,Manchester - UK,Ciudad de Mexico - MEXICO,180828_0926_Europe/London,180828_1627_America/Mexico_City,landed,A16,1,E28,1,CH8543,CH3284,US2589;JA8826;ME1664
UA259,JA496,Dallas - USA,Ciudad de Mexico - MEXICO,180821_0758_America/New_York,180821_1254_America/Mexico_City,boarding,A6,1,C7,1,US1980,ME1559,US4066;CH4736;ME7619;US4635;ME4993;FR1606;ME8010
AC122,CF-418,Ciudad de Mexico - MEXICO,Toronto - CANADA,180825_1340_America/Mexico_City,180826_0017_America/Toronto,boarding,E4,3,A28,1,ME7509,ME9776,ME2285;ME2484;ME8984;ME1321;ME1447;ME7541;ME4873
AZ476,CF-305,Roma - ITALY,Ciudad de Mexico - MEXICO,180820_0907_Europe/Rome,180820_1617_America/Mexico_City,landed,A20,2,D4,3,CH8605,CH6131,US2589;US4359;ME4102;US9226;ME6421;ME7619;ME8500
VO385,CF-189,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180823_0300_America/Mexico_City,180823_0500_America/Mexico_City,landed,B4,2,D27,1,US2880,US6791,ME9873;ME1289;SW1598;ME2392
NH341,XA294,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180813_1644_America/Mexico_City,180815_0421_Asia/Tokyo,landed,A24,1,B17,3,US1005,ME5736,ME5245;ME5413;UK1423;UK2791;ME9524
BA262,XA386,Ciudad de Mexico - MEXICO,Manchester - UK,180810_0827_America/Mexico_City,180811_0404_Europe/London,boarding,E28,3,B14,1,ME2465,IN6666,US4635;ME3061;US4513;IN5981;ME5348
LX347,G360,Ginebra - SWITZERLAND,Ciudad de Mexico - MEXICO,180825_0152_Europe/Zurich,180825_1018_America/Mexico_City,boarded,A6,3,C22,2,IT3011,ME3452,IN5981;UK7277;ME8194;ME8184;ME4102;ME1062;JA8523
AF343,XA369,Ciudad de Mexico - MEXICO,Paris - FRANCE,180813_2340_America/Mexico_City,180814_2117_Europe/Paris,landing,B8,3,A13,1,US9614,UK9702,Me9521;US1915;ME7981;US9082;CH2636
AC401,I485,Quebec - CANADA,Ciudad de Mexico - MEXICO,180819_2301_America/Toronto,180820_0719_America/Mexico_City,landing,C29,2,D20,1,CH3479,ME6238,SW7225;US7362;FR2118;US7202;ME5705;JA8826;US2670
BA273,XA357,Ciudad de Mexico - MEXICO,Londres - UK,180811_0417_America/Mexico_City,180811_2354_Europe/London,boarded,B12,2,B17,3,ME6866,IN6666,US6897;ME9543;US3435
OS453,VH481,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,180821_1037_Australia/Sydney,180821_1932_America/Mexico_City,boarding,A29,1,A25,3,US5020,US8931,ME9779;ME5406;ME1045
LX277,CF-380,Ginebra - SWITZERLAND,Ciudad de Mexico - MEXICO,180823_1720_Europe/Zurich,180824_0146_America/Mexico_City,landing,A16,2,D18,1,SW8106,CH8543,US3040;US4791;US7001;IR6209
IN157,N297,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180819_1522_America/Mexico_City,180819_1722_America/Mexico_City,boarding,D15,3,D29,1,ME6255,US2547,JA4696;ME2052;ME6320
AF251,CF-468,Ciudad de Mexico - MEXICO,Paris - FRANCE,180819_1105_America/Mexico_City,180820_0842_Europe/Paris,in transit,B14,2,B15,3,IT6433,US8105,FR7918;US9082;US4229;ME7587;US9128
DL130,D439,Ciudad de Mexico - MEXICO,San Francisco - USA,180815_1801_America/Mexico_City,180816_0138_America/New_York,landed,D29,1,A8,3,ME9807,ME2798,US1915;ME1800;ME7800;IR2315;ME9729
UA217,XA313,Dallas - USA,Ciudad de Mexico - MEXICO,180806_1858_America/New_York,180806_2354_America/Mexico_City,in transit,E3,2,A28,1,ME8568,IT4663,CH4736;US2714;IT1708;ME6359;GR4580;FR1889;ME5539
VI344,JA120,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180817_1612_America/Mexico_City,180817_1812_America/Mexico_City,boarding,D25,3,D11,1,US4202,CH3284,IT7768;SP8968;ME8176;SW5563;ME9285;US3171;FR2375
LH118,CF-215,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180824_1305_Europe/Berlin,180824_2112_America/Mexico_City,landing,D23,1,A10,2,ME6466,JA4567,ME1582;ME9463;US2589;ME8292;ME9173;SW1036
AA165,G280,Nueva York - USA,Ciudad de Mexico - MEXICO,180804_0050_America/New_York,180804_0546_America/Mexico_City,waiting,D2,1,A3,3,US4328,ME9122,IT1708;ME1664;US1530;CH4736;US1156
AC355,D198,Toronto - CANADA,Ciudad de Mexico - MEXICO,180806_0643_America/Toronto,180806_1501_America/Mexico_City,boarding,A4,2,C24,1,ME4965,IT2383,JA3006;ME8500;SW6712
AA450,N342,Ciudad de Mexico - MEXICO,Nueva York - USA,180804_1913_America/Mexico_City,180805_0250_America/New_York,landed,B2,2,C14,2,ME3054,UK6048,US3171;US7716;CH5299;GR4560
MA383,XA206,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180815_0704_America/Mexico_City,180815_0904_America/Mexico_City,landed,E26,2,E13,2,US1795,ME4743,JA2862;ME5494;ME6803;ME3854;ME9873
NH263,G137,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180804_0707_America/Mexico_City,180805_1844_Asia/Tokyo,landing,A10,2,D10,1,ME5217,ME6600,US5941;GR6764;UK4136
